ranking_date,ranking,player_id,ranking_points,tours
20100101,1,200033,9075,15
20100101,2,201336,7800,
20100101,3,201320,6141,13
20100101,4,201496,5875,24
20100101,5,200108,5585,
20100101,6,200748,5126,13
20100101,7,201458,4820,18
20100101,8,201347,3965,27
20100101,9,201329,3560,13
20100101,10,201474,3450,23
20100101,11,201294,3415,25
20100101,12,201355,3150,16
20100101,13,201325,3045,23
20100101,14,201345,2820,16
20100101,15,201419,2541,18
20100101,16,201518,2385,26
20100101,17,201212,2375,23
20100101,18,200079,2340,
20100101,19,200043,2300,19
20100101,20,200069,2220,23
20100101,21,201421,2067,18
20100101,22,201513,2035,21
20100101,23,201455,2011,20
20100101,24,201290,1985,24
20100101,25,201431,1985,24
20100101,26,201287,1940,21
20100101,27,201286,1910,25
20100101,28,201495,1875,27
20100101,29,201515,1870,1
20100101,30,201424,1780,23
20100101,31,201435,1740,17
20100101,32,201416,1680,
20100101,33,201521,1675,28
20100101,34,201486,1645,20
20100101,35,201386,1630,24
20100101,36,201363,1605,
20100101,37,201349,1547,27
20100101,38,201331,1540,18
20100101,39,201497,1520,4
20100101,40,201499,1505,23
20100101,41,201425,1480,24
20100101,42,200067,1456,
20100101,43,201371,1430,26
20100101,44,201517,1425,22
20100101,45,201514,1417,28
20100101,46,201397,1396,25
20100101,47,201506,1370,24
20100101,48,201528,1303,25
20100101,49,201427,1285,29
20100101,50,201501,1235,23
20100101,51,201468,1229,21
20100101,52,201567,1228,11
20100101,53,201490,1223,17
20100101,54,201446,1190,
20100101,55,201492,1172,13
20100101,56,200120,1123,6
20100101,57,201420,1119,6
20100101,58,201466,1101,14
20100101,59,200060,1095,
20100101,60,201505,1094,19
20100101,61,201520,1087,22
20100101,62,201373,1085,22
20100101,63,201311,1036,28
20100101,64,201556,976,19
20100101,65,201394,946,0
20100101,66,201366,932,27
20100101,67,201403,924,8
20100101,68,201555,916,20
20100101,69,200617,915,28
20100101,70,201524,906,30
20100101,71,201502,901,29
20100101,72,201494,893,24
20100101,73,201462,877,24
20100101,74,201526,869,27
20100101,75,201527,855,26
20100101,76,200754,829,27
20100101,77,201504,818,26
20100101,78,201470,808,22
20100101,79,201545,802,17
20100101,80,201447,801,20
20100101,81,201465,801,19
20100101,82,201549,792,19
20100101,83,201503,763,25
20100101,84,201304,754,14
20100101,85,201454,753,28
20100101,86,201442,739,16
20100101,87,201445,729,
20100101,88,201396,729,
20100101,89,201485,700,28
20100101,90,201344,682,25
20100101,91,201537,680,23
20100101,92,201368,675,
20100101,93,201367,664,21
20100101,94,201578,661,25
20100101,95,201370,657,26
20100101,96,201484,652,23
20100101,97,201450,651,23
20100101,98,200709,647,
20100101,99,201516,646,4
20100101,100,201303,643,28
20100101,901,203220,12,
20100101,901,205913,12,13
20100101,901,203462,12,18
20100101,901,202917,12,14
20100101,905,205392,12,2
20100101,905,205649,12,1
20100101,907,204219,11,
20100101,908,201618,11,18
20100101,909,202468,11,21
20100101,910,201433,11,0
20100101,911,202470,11,23
20100101,911,204286,11,1
20100101,913,203379,11,22
20100101,914,202343,11,
20100101,914,205780,11,
20100101,914,205861,11,8
20100101,914,205805,11,
20100101,914,205508,11,
20100101,914,205525,11,5
20100101,920,200744,11,1
20100101,920,202936,11,16
20100101,920,205893,11,
20100101,920,209422,11,
20100101,920,203399,11,1
20100101,920,205823,11,
20100101,920,201603,11,19
20100101,927,204306,11,4
20100101,928,202887,11,
20100101,928,203360,11,
20100101,928,206029,11,6
20100101,928,202938,11,20
20100101,932,205578,11,
20100101,932,209332,11,
20100101,932,205386,11,
20100101,932,203409,11,
20100101,936,205422,11,3
20100101,936,203440,11,25
20100101,938,202915,10,
20100101,939,204224,10,
20100101,940,204297,10,1
20100101,941,204289,10,2
20100101,942,202912,10,
20100101,943,204840,10,
20100101,943,205730,10,
20100101,943,205411,10,
20100101,943,205848,10,15
20100101,943,202609,10,
20100101,943,204415,10,5
20100101,943,205647,10,15
20100101,950,209884,10,
20100101,950,209430,10,
20100101,950,205233,10,
20100101,950,209864,10,
20100101,954,202919,10,16
20100101,954,205775,10,
20100101,954,209697,10,
20100101,954,202920,10,2
20100101,958,205497,10,2
20100101,958,205766,10,
20100101,958,203527,10,2
20100101,961,204279,9,
20100101,962,201611,9,24
20100101,963,201701,9,17
20100101,964,204242,9,
20100101,965,204313,9,
20100101,965,206056,9,1
20100101,965,205944,9,8
20100101,965,206245,9,6
20100101,965,205784,9,
20100101,965,205918,9,17
20100101,971,208926,9,
20100101,971,206344,9,21
20100101,971,210008,9,
20100101,971,202644,9,13
20100101,975,204433,9,5
20100101,975,202631,9,12
20100101,975,203432,9,1
20100101,978,202586,8,
20100101,979,201077,8,0
20100101,980,201575,8,
20100101,981,205694,8,
20100101,981,206102,8,12
20100101,981,202922,8,17
20100101,981,202489,8,12
20100101,985,202322,8,
20100101,985,203387,8,
20100101,985,203324,8,
20100101,985,203474,8,10
20100101,985,203349,8,10
20100101,985,202897,8,
20100101,985,205759,8,22
20100101,985,205311,8,
20100101,985,209915,8,1
20100101,985,209952,8,3
20100101,985,202674,8,18
20100101,985,205874,8,0
20100101,985,205915,8,
20100101,985,206058,8,
20100101,985,202883,8,
20100101,1000,203368,8,16
20100101,1000,203406,8,15
20100101,1002,201348,7,23
20100101,1003,202301,7,
20100101,1004,204226,7,
20100101,1004,204231,7,
20100101,1004,204246,7,16
20100101,1004,204223,7,17
20100101,1008,204678,7,
20100101,1008,205518,7,
20100101,1008,205201,7,
20100101,1008,205724,7,1
20100101,1008,202886,7,14
20100101,1008,202686,7,4
20100101,1008,206037,7,15
20100101,1008,210343,7,2
20100101,1008,202663,7,22
20100101,1008,204304,7,1
20100101,1008,203523,7,9
20100101,1019,205556,7,
20100101,1019,209869,7,9
20100101,1021,202913,6,1
20100101,1022,204255,6,7
20100101,1022,202689,6,5
20100101,1024,202387,6,13
20100101,1025,202550,6,
20100101,1025,203178,6,
20100101,1025,203394,6,
20100101,1025,203457,6,8
20100101,1025,205741,6,5
20100101,1025,205601,6,
20100101,1025,205671,6,
20100101,1025,205664,6,
20100101,1025,205433,6,11
20100101,1025,205530,6,
20100101,1025,202871,6,
20100101,1025,203549,6,9
20100101,1025,205863,6,0
20100101,1025,210334,6,
20100101,1025,210119,6,
20100101,1025,210060,6,0
20100101,1025,202615,6,4
20100101,1025,206110,6,1
20100101,1025,204436,6,4
20100101,1025,202394,6,13
20100101,1025,205813,6,11
20100101,1025,209936,6,
20100101,1025,206049,6,20
20100101,1025,206025,6,7
20100101,1025,206045,6,10
20100101,1050,203528,6,6
20100101,1050,206149,6,8
20100101,1050,206023,6,
20100101,1050,202604,6,11
20100101,1050,205811,6,
20100101,1050,205764,6,2
20100101,1056,204243,5,
20100101,1057,205739,5,
20100101,1057,208409,5,
20100101,1057,203356,5,
20100101,1057,203278,5,11
20100101,1057,202652,5,19
20100101,1057,201702,5,1
20100101,1057,203370,5,12
20100101,1057,203256,5,
20100101,1057,205400,5,
20100101,1057,204687,5,
20100101,1057,205833,5,1
20100101,1057,205825,5,
20100101,1069,201522,4,7
20100101,1070,202399,4,
20100101,1071,202446,4,21
20100101,1072,204239,4,
20100101,1073,203351,4,
20100101,1073,203353,4,10
20100101,1073,204235,4,1
20100101,1073,204249,4,4
20100101,1073,201583,4,12
20100101,1078,202861,4,0
20100101,1078,205733,4,
20100101,1078,205651,4,3
20100101,1078,205880,4,
20100101,1078,205959,4,
20100101,1078,205509,4,
20100101,1078,202905,4,
20100101,1078,202909,4,
20100101,1078,205427,4,
20100101,1078,204331,4,
20100101,1078,205981,4,
20100101,1078,206067,4,
20100101,1078,202501,4,8
20100101,1078,202914,4,
20100101,1078,205812,4,2
20100101,1078,203281,4,23
20100101,1078,205740,4,5
20100101,1078,205873,4,3
20100101,1096,204225,3,
20100101,1097,201637,3,
20100101,1097,204269,3,
20100101,1099,203259,3,
20100101,1099,204284,3,
20100101,1099,204221,3,
20100101,1099,204292,3,1
20100101,1099,204260,3,
20100101,1099,203378,3,17
20100101,1099,201657,3,13
20100101,1099,204268,3,
20100101,1107,201201,3,
20100101,1107,205849,3,
20100101,1107,203206,3,
20100101,1107,208913,3,
20100101,1107,203247,3,
20100101,1107,203301,3,
20100101,1107,202452,3,13
20100101,1107,208494,3,
20100101,1107,205536,3,
20100101,1107,205674,3,
20100101,1107,208656,3,
20100101,1107,205717,3,
20100101,1107,205426,3,
20100101,1107,205325,3,
20100101,1107,205587,3,
20100101,1107,205606,3,
20100101,1107,209446,3,0
20100101,1107,204303,3,
20100101,1107,209621,3,
20100101,1107,202910,3,
20100101,1107,205850,3,1
20100101,1107,205908,3,
20100101,1107,203288,3,6
20100101,1107,205916,3,
20100101,1107,205961,3,
20100101,1107,203418,3,3
20100101,1107,209764,3,
20100101,1107,205793,3,
20100101,1107,205843,3,
20100101,1107,205830,3,
20100101,1107,210235,3,
20100101,1107,205869,3,15
20100101,1107,203390,3,
20100101,1107,210274,3,
20100101,1107,210269,3,
20100101,1107,204318,3,7
20100101,1107,203441,3,12
20100101,1107,206132,3,1
20100101,1107,205783,3,
20100101,1107,205876,3,
20100101,1107,205904,3,
20100101,1107,209708,3,
20100101,1107,204385,3,2
20100101,1107,204342,3,7
20100101,101,200009,633,16
20100101,102,201478,626,24
20100101,103,201512,626,25
20100101,104,201365,626,24
20100101,105,201477,623,29
20100101,106,201448,610,21
20100101,107,201572,596,2
20100101,108,201426,591,27
20100101,109,201412,588,18
20100101,110,201457,577,20
20100101,111,201375,575,
20100101,112,201568,574,16
20100101,113,201547,563,30
20100101,114,201308,563,28
20100101,115,201551,558,27
20100101,116,201423,543,21
20100101,117,201493,541,20
20100101,118,201489,531,4
20100101,119,201563,523,3
20100101,120,201571,516,29
20100101,121,201438,513,22
20100101,122,200770,511,
20100101,123,201589,505,28
20100101,124,201451,504,27
20100101,125,201428,502,21
20100101,126,201339,500,23
20100101,127,201541,477,26
20100101,128,201414,477,9
20100101,129,201584,476,22
20100101,130,201570,464,22
20100101,131,201361,463,
20100101,132,201402,462,27
20100101,133,201554,460,3
20100101,134,201452,454,24
20100101,135,201576,451,
20100101,136,200068,449,
20100101,137,201417,440,23
20100101,138,201389,435,
20100101,139,201387,435,25
20100101,140,201443,429,26
20100101,141,201511,418,14
20100101,142,201668,418,27
20100101,143,201546,416,
20100101,144,201410,410,29
20100101,145,201542,400,29
20100101,146,201291,397,0
20100101,147,201388,393,
20100101,148,201579,391,23
20100101,149,201508,388,18
20100101,150,201587,387,30
20100101,151,201392,380,20
20100101,152,202624,376,
20100101,153,201318,375,17
20100101,154,201533,373,22
20100101,155,201301,365,
20100101,156,201360,364,
20100101,157,201305,358,33
20100101,158,200765,354,7
20100101,159,201577,353,24
20100101,160,201678,350,26
20100101,161,201553,348,23
20100101,162,201456,348,25
20100101,163,200773,348,26
20100101,164,201343,347,
20100101,165,201483,346,29
20100101,166,201476,346,11
20100101,167,201385,345,
20100101,168,201655,344,28
20100101,169,201663,340,9
20100101,170,201376,337,
20100101,171,201369,337,0
20100101,172,201596,336,25
20100101,173,201561,335,25
20100101,174,201599,334,22
20100101,175,201400,329,
20100101,176,201574,328,
20100101,177,201588,328,27
20100101,178,201606,327,11
20100101,179,201430,322,
20100101,180,202611,320,14
20100101,181,201597,313,26
20100101,182,201334,308,5
20100101,183,201562,307,25
20100101,184,200729,306,1
20100101,185,201594,306,24
20100101,186,201612,302,22
20100101,187,201481,301,26
20100101,188,201317,298,
20100101,189,201469,294,15
20100101,190,201700,293,8
20100101,191,201580,292,17
20100101,192,201531,289,25
20100101,193,201633,288,
20100101,194,201671,286,23
20100101,195,201429,284,17
20100101,196,201643,284,19
20100101,197,201690,276,31
20100101,198,200008,276,
20100101,199,201557,274,24
20100101,200,200118,272,
20100101,201,201595,271,31
20100101,202,201540,265,25
20100101,203,201525,263,6
20100101,204,201471,263,
20100101,205,201498,261,26
20100101,206,201591,258,25
20100101,207,201532,257,17
20100101,208,202461,255,37
20100101,209,201652,248,16
20100101,210,200764,248,21
20100101,211,201613,248,25
20100101,212,201685,248,
20100101,213,201437,245,2
20100101,214,201293,244,22
20100101,215,201472,244,22
20100101,216,201632,244,
20100101,217,202402,241,
20100101,218,200083,241,16
20100101,219,201590,241,23
20100101,220,201487,238,14
20100101,221,201662,234,29
20100101,222,201401,233,7
20100101,223,202900,232,24
20100101,224,201411,230,17
20100101,225,201582,230,5
20100101,226,201488,228,
20100101,227,201523,227,22
20100101,228,201650,227,21
20100101,229,202903,227,
20100101,230,201479,225,29
20100101,231,201539,223,22
20100101,232,202429,223,25
20100101,233,202395,223,25
20100101,234,201593,220,25
20100101,235,201086,220,21
20100101,236,201622,219,20
20100101,237,202417,216,16
20100101,238,201638,216,28
20100101,239,201645,215,
20100101,240,202556,213,
20100101,241,201464,212,
20100101,242,201610,211,17
20100101,243,201605,211,30
20100101,244,201659,211,17
20100101,245,201635,210,
20100101,246,202559,208,1
