ranking_date,ranking,player_id,ranking_points,tours
19880101,1,200414,280,
19880101,2,200293,231,
19880101,3,200259,165,
19880101,4,200360,137,
19880101,5,200348,120,
19880101,6,200572,113,
19880101,7,200377,92,
19880101,8,200401,83,
19880101,9,200404,80,
19880101,10,200354,65,
19880101,11,200428,63,
19880101,12,200375,47,
19880101,13,200455,45,
19880101,14,200366,44,
19880101,15,200372,42,
19880101,16,200453,40,
19880101,17,200422,37,
19880101,18,200725,35,
19880101,19,200116,34,
19880101,20,200597,34,
19880101,21,200221,33,
19880101,22,201035,32,
19880101,23,200209,31,
19880101,24,200450,30,
19880101,25,200097,29,
19880101,26,200419,29,
19880101,27,200362,28,
19880101,28,200664,27,
19880101,29,200650,26,
19880101,30,200424,25,
19880101,31,200423,23,
19880101,32,200472,22,
19880101,33,200482,22,
19880101,34,200402,22,
19880101,35,200389,22,
19880101,36,200357,22,
19880101,37,200585,21,
19880101,38,200346,21,
19880101,39,200417,20,
19880101,40,200674,19,
19880101,41,200378,19,
19880101,42,200383,18,
19880101,43,200694,18,
19880101,44,200384,18,
19880101,45,200630,18,
19880101,46,200601,17,
19880101,47,200539,17,
19880101,48,200496,16,
19880101,49,200465,16,
19880101,50,200587,15,
19880101,51,200408,15,
19880101,52,200503,15,
19880101,53,200621,15,
19880101,54,200017,14,
19880101,55,200589,14,
19880101,56,200416,14,
19880101,57,200387,14,
19880101,58,200468,14,
19880101,59,200501,14,
19880101,60,200464,14,
19880101,61,200333,14,
19880101,62,200112,13,
19880101,63,200435,13,
19880101,64,200628,13,
19880101,65,200641,12,
19880101,66,200444,12,
19880101,67,200407,12,
19880101,68,201030,12,
19880101,69,200994,12,
19880101,70,200604,12,
19880101,71,200460,11,
19880101,72,200443,11,
19880101,73,200392,11,
19880101,74,200413,11,
19880101,75,200473,11,
19880101,76,200507,11,
19880101,77,200429,11,
19880101,78,200469,11,
19880101,79,200548,11,
19880101,80,200495,11,
19880101,81,201025,10,
19880101,82,200359,10,
19880101,83,200594,10,
19880101,84,201020,10,
19880101,85,200491,10,
19880101,86,201021,10,
19880101,87,200223,10,
19880101,88,200640,10,
19880101,89,200605,9,
19880101,90,200586,9,
19880101,91,200576,9,
19880101,92,201019,9,
19880101,93,200390,9,
19880101,94,201045,8,
19880101,95,200481,8,
19880101,96,200395,8,
19880101,97,200494,8,
19880101,98,200959,8,
19880101,99,200506,8,
19880101,100,200484,8,
19880101,101,200497,8,
19880101,102,201038,8,
19880101,103,200421,8,
19880101,104,200480,7,
19880101,105,200549,7,
19880101,106,200467,7,
19880101,107,200483,7,
19880101,108,200591,7,
19880101,109,200673,7,
19880101,110,200445,7,
19880101,111,200533,7,
19880101,112,200590,7,
19880101,113,200441,7,
19880101,114,200552,7,
19880101,115,200485,7,
19880101,116,200398,7,
19880101,117,200962,7,
19880101,118,200405,6,
19880101,119,200447,6,
19880101,120,200487,6,
19880101,121,200584,6,
19880101,122,201017,6,
19880101,123,200547,6,
19880101,124,200370,6,
19880101,125,200462,6,
19880101,126,200427,6,
19880101,127,200457,6,
19880101,128,200021,6,
19880101,129,200452,6,
19880101,130,200498,6,
19880101,131,201015,6,
19880101,132,200436,6,
19880101,133,200550,6,
19880101,134,200476,6,
19880101,135,200415,5,
19880101,136,200412,5,
19880101,137,201031,5,
19880101,138,200420,5,
19880101,139,200530,5,
19880101,140,200492,5,
19880101,141,200437,5,
19880101,142,200466,5,
19880101,143,200337,5,
19880101,144,200439,5,
19880101,145,200521,5,
19880101,146,200523,5,
19880101,147,200041,5,
19880101,148,200340,5,
19880101,149,200554,4,0
19880101,150,200474,4,
19880101,151,200500,4,
19880101,152,201022,4,
19880101,153,200486,4,
19880101,154,200705,4,
19880101,155,200470,3,
19880101,156,201032,3,
19880101,157,200510,3,
19880101,158,213031,3,
