ranking_date,ranking,player_id,ranking_points,tours
20090101,1,201347,4710,27
20090101,2,200033,3866,15
20090101,3,201336,3817,
20090101,4,200108,3663,
20090101,5,201421,3457,18
20090101,6,200748,3272,13
20090101,7,201329,2952,13
20090101,8,201320,2726,13
20090101,9,201345,2515,16
20090101,10,201474,2286,23
20090101,11,200069,1976,23
20090101,12,201496,1713,24
20090101,13,201355,1670,16
20090101,14,200067,1590,
20090101,15,201458,1494,18
20090101,16,201427,1492,29
20090101,17,201294,1410,25
20090101,18,201403,1363,8
20090101,19,201495,1337,27
20090101,20,200011,1272,0
20090101,21,201290,1192,24
20090101,22,201286,1121,25
20090101,23,201419,1089,18
20090101,24,200065,1081,
20090101,25,201386,1043,24
20090101,26,201446,1042,
20090101,27,201466,1037,14
20090101,28,201497,1030,4
20090101,29,201373,940,22
20090101,30,201212,939,23
20090101,31,200085,936,
20090101,32,201515,844,1
20090101,33,201416,841,
20090101,34,201486,818,20
20090101,35,200128,775,
20090101,36,201514,773,28
20090101,37,200009,763,16
20090101,38,201424,753,23
20090101,39,201318,748,17
20090101,40,201397,720,25
20090101,41,201400,715,
20090101,42,201506,706,24
20090101,43,201331,685,18
20090101,44,201450,623,23
20090101,45,201499,617,23
20090101,46,201505,603,19
20090101,47,201501,595,23
20090101,48,201512,593,25
20090101,49,201521,586,28
20090101,50,201520,583,22
20090101,51,201363,582,
20090101,52,201325,580,23
20090101,53,201348,574,23
20090101,54,201490,574,17
20090101,55,200060,565,
20090101,56,201387,553,25
20090101,57,201513,538,21
20090101,58,200043,533,19
20090101,59,201517,533,22
20090101,60,201303,520,28
20090101,61,201426,516,27
20090101,62,201435,515,17
20090101,63,201425,506,24
20090101,64,200754,502,27
20090101,65,201417,500,23
20090101,66,201523,499,22
20090101,67,201489,487,4
20090101,68,201291,485,0
20090101,69,200109,483,
20090101,70,201481,472,26
20090101,71,201485,459,28
20090101,72,201344,457,25
20090101,73,201518,446,26
20090101,74,201442,445,16
20090101,75,201366,441,27
20090101,76,201394,438,0
20090101,77,201431,433,24
20090101,78,201365,433,24
20090101,79,201455,426,20
20090101,80,201498,425,26
20090101,81,201444,419,26
20090101,82,201454,416,28
20090101,83,201508,410,18
20090101,84,201311,405,28
20090101,85,201428,399,21
20090101,86,201503,394,25
20090101,87,201301,391,
20090101,88,201470,389,22
20090101,89,201371,387,26
20090101,90,201309,385,
20090101,91,201452,385,24
20090101,92,201468,384,21
20090101,93,201287,380,21
20090101,94,201448,373,21
20090101,95,200709,372,
20090101,96,201392,366,20
20090101,97,201526,361,27
20090101,98,201370,355,26
20090101,99,201457,355,20
20090101,100,201493,351,20
