ranking_date,ranking,player_id,ranking_points,tours
20110101,1,201496,8035,24
20110101,2,201329,6785,13
20110101,3,200079,6635,
20110101,4,200033,5355,15
20110101,5,200748,4985,13
20110101,6,201325,4982,23
20110101,7,201212,4935,23
20110101,8,201347,4445,27
20110101,9,200108,4335,
20110101,10,201458,4235,18
20110101,11,201419,3555,18
20110101,12,200003,3415,
20110101,13,201424,3365,23
20110101,14,201474,3000,23
20110101,15,200069,2702,23
20110101,16,201294,2645,25
20110101,17,201421,2600,18
20110101,18,201345,2591,16
20110101,19,201431,2575,24
20110101,20,201373,2550,22
20110101,21,201499,2525,23
20110101,22,201466,2460,14
20110101,23,201518,2450,26
20110101,24,201355,2430,16
20110101,25,201515,2250,1
20110101,26,201386,2227,24
20110101,27,201320,2221,13
20110101,28,201287,2010,21
20110101,29,201567,2000,11
20110101,30,201290,1955,24
20110101,31,201495,1905,27
20110101,32,201492,1820,13
20110101,33,201425,1780,24
20110101,34,201520,1748,22
20110101,35,201450,1722,23
20110101,36,201416,1652,
20110101,37,201497,1630,4
20110101,38,201311,1590,28
20110101,39,201468,1530,21
20110101,40,201504,1525,26
20110101,41,201344,1505,25
20110101,42,201457,1492,20
20110101,43,201506,1460,24
20110101,44,200067,1350,
20110101,45,201545,1335,17
20110101,46,201493,1277,20
20110101,47,201555,1275,20
20110101,48,201363,1213,
20110101,49,201505,1191,19
20110101,50,201490,1190,17
20110101,51,200617,1180,28
20110101,52,201455,1140,20
20110101,53,201387,1137,25
20110101,54,201371,1120,26
20110101,55,201304,1080,14
20110101,56,201403,1058,8
20110101,57,201521,1050,28
20110101,58,201318,1017,17
20110101,59,201331,1015,18
20110101,60,201485,1006,28
20110101,61,201528,998,25
20110101,62,200009,996,16
20110101,63,201336,986,
20110101,64,201370,975,26
20110101,65,201367,972,21
20110101,66,201472,917,22
20110101,67,201366,910,27
20110101,68,201446,904,
20110101,69,201596,899,25
20110101,70,201454,893,28
20110101,71,201286,890,25
20110101,72,201397,872,25
20110101,73,201503,863,25
20110101,74,201478,851,24
20110101,75,201501,848,23
20110101,76,201365,838,24
20110101,77,201465,829,19
20110101,78,201427,815,29
20110101,79,201470,810,22
20110101,80,201587,809,30
20110101,81,201339,804,23
20110101,82,201512,779,25
20110101,83,201334,778,5
20110101,84,201594,775,24
20110101,85,201452,772,24
20110101,86,201447,765,20
20110101,87,200060,756,
20110101,88,201086,755,21
