ranking_date,ranking,player_id,ranking_points,tours
19970101,1,200414,4649,
19970101,2,200652,4056,
19970101,3,200017,3668,
19970101,4,200049,3180,
19970101,5,200539,3087,
19970101,6,200001,3051,
19970101,7,200081,2689,
19970101,8,200723,2647,
19970101,9,200128,2357,
19970101,10,200051,1748,
19970101,11,200006,1707,
19970101,12,200554,1559,0
19970101,13,200604,1492,
19970101,14,200064,1484,
19970101,15,200482,1451,
19970101,16,200597,1212,
19970101,17,200039,1187,
19970101,18,200048,1182,
19970101,19,200086,1126,
19970101,20,200112,1111,
19970101,21,200037,1096,
19970101,22,200097,1001,
19970101,23,200660,922,
19970101,24,200096,913,
19970101,25,200059,910,
19970101,26,200699,898,
19970101,27,200020,895,0
19970101,28,200085,814,
19970101,29,200095,810,
19970101,30,200653,802,0
19970101,31,200703,800,
19970101,32,200032,789,
19970101,33,200041,773,
19970101,34,200700,759,
19970101,35,200377,734,
19970101,36,200077,710,
19970101,37,200098,686,
19970101,38,200644,676,
19970101,39,200084,669,
19970101,40,200684,651,
19970101,41,200016,626,
19970101,42,200026,589,
19970101,43,200651,577,
19970101,44,200076,565,
19970101,45,200702,527,
19970101,46,200089,525,
19970101,47,200094,512,
19970101,48,200080,468,
19970101,49,200717,463,
19970101,50,200070,453,
19970101,51,200042,450,
19970101,52,200678,447,
19970101,53,200579,426,
19970101,54,200676,413,
19970101,55,200082,413,
19970101,56,200501,401,
19970101,57,200116,386,
19970101,58,200698,385,
19970101,59,200019,375,
19970101,60,200693,364,
19970101,61,200450,362,
19970101,62,200107,356,0
19970101,63,200624,350,
19970101,64,200067,349,
19970101,65,200113,343,
19970101,66,200569,339,
19970101,67,200718,334,
19970101,68,200497,332,
19970101,69,200691,331,
19970101,70,200606,331,
19970101,71,200010,327,
19970101,72,200595,305,
19970101,73,200005,304,
19970101,74,200739,302,
19970101,75,200009,299,16
19970101,76,200697,295,1
19970101,77,200044,294,
19970101,78,200708,290,
19970101,79,200655,287,
19970101,80,200725,279,
19970101,81,200021,276,
19970101,82,200734,274,
19970101,83,200428,274,
19970101,84,200109,273,
19970101,85,200127,272,
19970101,86,200530,269,
19970101,87,200118,267,
19970101,88,200612,265,
19970101,89,200061,264,
19970101,90,200101,263,
19970101,91,200722,263,
19970101,92,213066,260,
19970101,93,200686,259,
19970101,94,200469,256,
19970101,95,200066,256,
19970101,96,200737,251,
19970101,97,200706,250,
19970101,98,200715,250,
19970101,99,200088,244,
19970101,100,200667,241,
19970101,901,204488,3,
19970101,902,203982,2,
19970101,903,207700,2,
19970101,904,200771,2,
19970101,905,204051,2,
19970101,906,207682,2,
19970101,907,206625,2,
19970101,908,201090,2,
19970101,909,204695,2,
19970101,910,206647,2,
19970101,910,206812,2,
19970101,912,204151,2,
19970101,913,206837,2,
19970101,914,202250,2,
19970101,915,204471,2,
19970101,916,204850,2,
19970101,917,207154,2,
19970101,918,204799,2,
19970101,919,204048,2,
19970101,920,204116,2,
19970101,921,203805,2,
19970101,921,204592,2,
19970101,923,202397,2,
19970101,924,206671,2,
19970101,924,204599,2,
19970101,924,206982,2,
19970101,924,204731,2,
19970101,928,207012,2,
19970101,929,203970,2,
19970101,929,204489,2,
19970101,929,203234,2,
19970101,929,202129,2,
19970101,933,204149,2,
19970101,934,206571,2,
19970101,935,204705,2,
19970101,935,207372,2,
19970101,937,207103,2,
19970101,937,202720,2,
19970101,937,202960,2,
19970101,940,207029,2,
19970101,941,202724,2,
19970101,941,203075,2,
19970101,941,206471,2,
19970101,941,206722,2,
19970101,945,204077,2,
19970101,945,204743,2,
19970101,945,201212,2,23
19970101,948,206458,2,
19970101,949,204807,2,
19970101,950,206650,2,
19970101,950,203093,2,
19970101,952,207166,2,
19970101,952,203070,2,
19970101,952,204470,2,
19970101,952,202203,2,
19970101,952,207611,2,
19970101,952,204825,2,
19970101,952,202125,2,
19970101,952,204824,2,
19970101,960,206569,2,
19970101,961,206468,2,
19970101,962,204196,2,
19970101,963,206574,2,
19970101,964,207146,2,
19970101,965,207654,2,
19970101,965,207550,2,
19970101,967,207099,2,
19970101,968,207139,2,
19970101,969,203937,2,
19970101,970,207443,2,
19970101,971,203043,2,
19970101,971,203125,2,
19970101,973,201462,2,24
19970101,973,207549,2,
19970101,973,207138,2,
19970101,976,200126,2,
19970101,976,207347,2,
19970101,976,206642,2,
19970101,979,206865,2,
19970101,980,207020,2,
19970101,981,204625,2,
19970101,982,204559,2,
19970101,983,207124,2,
19970101,984,206447,2,
19970101,984,207567,2,
19970101,984,202943,2,
19970101,987,206622,2,
19970101,989,206593,2,
19970101,990,204611,2,
19970101,991,206487,2,
19970101,991,207306,2,
19970101,993,204931,2,
19970101,994,207010,2,
19970101,995,204479,2,
19970101,995,203959,2,
19970101,995,204610,2,
19970101,998,206457,2,
19970101,998,204001,2,
19970101,998,213429,2,
19970101,1001,204071,1,
19970101,1002,204091,1,
19970101,1002,206866,1,
19970101,1002,207205,1,
19970101,1002,202389,1,3
19970101,1006,207006,1,
19970101,1007,206595,1,
19970101,1008,207202,1,
19970101,1008,206689,1,
19970101,1010,207127,1,
19970101,1010,203991,1,
19970101,1012,201768,1,
19970101,1013,204195,1,
19970101,1013,204769,1,
19970101,1015,207030,1,
19970101,1016,204158,1,
19970101,1017,206459,1,
19970101,1018,206513,1,
19970101,1018,201922,1,
19970101,1020,213441,1,
19970101,1020,202303,1,
19970101,1022,204814,1,
19970101,1023,206463,1,
19970101,1023,206566,1,
19970101,1025,207165,1,
19970101,1025,200008,1,
19970101,1027,206560,1,
19970101,1028,207040,1,
19970101,1028,203950,1,
19970101,1028,207552,1,
19970101,1028,203058,1,
19970101,1032,206568,1,
19970101,1032,206850,1,
19970101,1034,207373,1,
19970101,1035,207689,1,
19970101,1035,203993,1,
19970101,1037,206968,1,
19970101,1038,206694,1,
19970101,1038,206636,1,
19970101,1040,204030,1,
19970101,1040,204027,1,
19970101,1040,207192,1,
19970101,1040,204829,1,
19970101,1040,204822,1,
19970101,1040,204669,1,
19970101,1046,206885,1,
19970101,1047,206666,1,
19970101,1048,204501,1,
19970101,1048,207364,1,
19970101,1050,207327,1,
19970101,1050,202082,1,
19970101,1050,204069,1,
19970101,1053,204692,1,
19970101,1053,204128,1,
19970101,1053,207164,1,
19970101,1056,206675,1,
19970101,1056,207188,1,
19970101,1056,207664,1,
19970101,1059,202998,1,
19970101,1060,207019,1,
19970101,1061,202996,1,
19970101,1062,203931,1,
19970101,1062,204082,1,
19970101,1062,207501,1,
19970101,1062,206653,1,
19970101,1062,207033,1,
19970101,1062,201057,1,
19970101,1062,206481,1,
19970101,1069,203859,1,
19970101,1070,207089,1,
19970101,1070,204742,1,
19970101,1070,204740,1,
19970101,1070,204804,1,
19970101,1074,206602,1,
19970101,1075,207128,1,
19970101,1076,207162,1,
19970101,1076,207050,1,
19970101,1078,206985,1,
19970101,1078,200056,1,
19970101,1078,204537,1,
19970101,1081,202252,1,
19970101,1081,207608,1,
19970101,1083,204693,1,
19970101,1083,204563,1,
19970101,1085,204806,1,
19970101,1085,204132,1,
19970101,1085,207101,1,
19970101,1085,202231,1,
19970101,1085,207181,1,
19970101,1085,207140,1,
19970101,1085,206648,1,
19970101,1092,207091,1,
19970101,1093,206966,0,
19970101,1093,206764,0,
19970101,1093,206757,0,
19970101,1093,207028,0,
19970101,1093,204493,0,
19970101,1093,206898,0,
19970101,1093,202538,0,
19970101,1093,207395,0,
19970101,1101,207444,0,
19970101,1101,206444,0,
19970101,1101,206465,0,
19970101,1101,206707,0,
19970101,1101,207426,0,
19970101,1101,204185,0,
19970101,1107,201314,0,
19970101,1107,203974,0,
19970101,1107,204017,0,
19970101,1107,206979,0,
19970101,1111,204738,0,
19970101,101,200716,239,
19970101,102,200713,238,
19970101,103,200659,237,
19970101,104,200745,234,
19970101,105,200038,230,
19970101,106,200007,225,
19970101,107,200729,224,1
19970101,108,200578,221,
19970101,109,200726,219,
19970101,110,200106,212,
19970101,111,200583,209,
19970101,112,200417,208,
19970101,113,200506,201,
19970101,114,200720,201,
19970101,115,200557,196,
19970101,116,200738,195,
19970101,117,200035,195,
19970101,118,200647,194,
19970101,119,200665,191,
19970101,120,200735,190,
19970101,121,200125,189,
19970101,122,200669,188,
19970101,123,200022,187,
19970101,124,200640,185,
19970101,125,200690,185,
19970101,126,200682,184,
19970101,127,200672,181,
19970101,128,200050,180,
19970101,129,200663,177,
19970101,130,200012,174,1
19970101,131,200057,172,
19970101,132,200040,172,
19970101,133,200674,171,
19970101,134,200124,170,8
19970101,135,200732,166,
19970101,136,200491,163,
19970101,137,200687,162,
19970101,138,200110,159,
19970101,139,200024,158,
19970101,140,200055,157,
19970101,141,200661,156,
