2000-D001,Fed Cup G1 PO: JPN vs CHN,Hard,4,D,20000430,1,201419,,,Na Li,R,172,CHN,18.1765913758,190,121,201085,,,Shinobu Asagoe,R,,JPN,23.8412046543,125,205,7-6(6) 6-2,3,RR
2000-D001,Fed Cup G1 PO: JPN vs CHN,Hard,4,D,20000430,2,200085,,,Ai Sugiyama,R,163,JPN,24.8240930869,22,1230,200075,,,Jing Qian Yi,R,,CHN,26.1711156742,96,319,6-4 6-2,3,RR
2000-D002,Fed Cup WG SF: USA vs BEL,Carpet,4,D,20001122,1,200652,,,Monica Seles,L,,USA,26.9678302533,4,3255,200003,,,Justine Henin,R,167,BEL,18.4722792608,48,661,7-6(1) 6-2,3,RR
2000-D002,Fed Cup WG SF: USA vs BEL,Carpet,4,D,20001122,2,200128,,,Lindsay Davenport,R,189,USA,24.4517453799,2,5022,200079,,,Kim Clijsters,R,,BEL,17.453798768,18,1398,7-6(4) 4-6 6-3,3,RR
2000-D003,Fed Cup WG SF: CZE vs ESP,Carpet,4,D,20001121,1,200017,,,Arantxa Sanchez Vicario,R,,ESP,28.9253935661,9,2132,201083,,,Daja Bedanova,R,,CZE,17.7029431896,54,610,5-7 6-4 6-3,3,RR
2000-D003,Fed Cup WG SF: CZE vs ESP,Carpet,4,D,20001121,2,200049,,,Conchita Martinez,R,170,ESP,28.5968514716,5,2795,200117,,,Kveta Peschke,R,165,CZE,25.3689253936,47,690,7-6(3) 6-7(2) 6-4,3,RR
2000-D004,Fed Cup WG F: USA vs ESP,Carpet,4,D,20001124,1,200652,,,Monica Seles,L,,USA,26.9678302533,4,3255,200049,,,Conchita Martinez,R,170,ESP,28.5968514716,5,2795,6-2 6-3,3,RR
2000-D004,Fed Cup WG F: USA vs ESP,Carpet,4,D,20001124,2,200128,,,Lindsay Davenport,R,189,USA,24.4517453799,2,5022,200017,,,Arantxa Sanchez Vicario,R,,ESP,28.9253935661,9,2132,6-2 1-6 6-3,3,RR
2000-D004,Fed Cup WG F: USA vs ESP,Carpet,4,D,20001124,3,200128,,,Lindsay Davenport,R,189,USA,24.4517453799,2,5022,200049,,,Conchita Martinez,R,170,ESP,28.5968514716,5,2795,6-1 6-2,3,RR
2000-D004,Fed Cup WG F: USA vs ESP,Carpet,4,D,20001124,4,200077,,,Jennifer Capriati,R,170,USA,24.6461327858,14,1664,200017,,,Arantxa Sanchez Vicario,R,,ESP,28.9253935661,9,2132,6-1 1-0 RET,5,RR
2000-D005,Fed Cup WG RRC: AUS vs FRA,Carpet,4,D,20000428,1,200109,,,Nathalie Dechy,R,177,FRA,21.1718001369,20,1255,200036,,,Nicole Pratt,R,,AUS,27.1375770021,48,643,6-4 5-7 6-2,3,RR
2000-D005,Fed Cup WG RRC: AUS vs FRA,Carpet,4,D,20000428,2,200120,,,Jelena Dokic,R,175,AUS,17.0349075975,38,786,200016,,,Sandrine Testud,R,,FRA,28.0574948665,11,1867,6-7(4) 7-5 6-3,3,RR
2000-D006,Fed Cup WG RRC: RUS vs AUS,Carpet,4,D,20000429,1,200048,,,Elena Likhovtseva,R,,RUS,24.6269678303,16,1463,200036,,,Nicole Pratt,R,,AUS,27.1375770021,48,643,6-3 6-2,3,RR
2000-D006,Fed Cup WG RRC: RUS vs AUS,Carpet,4,D,20000429,2,200120,,,Jelena Dokic,R,175,AUS,17.0349075975,38,786,200113,,,Anna Kournikova,R,173,RUS,18.8802190281,14,1581,6-7(3) 7-5 6-3,3,RR
2000-D007,Fed Cup WG RRC: RUS vs FRA,Carpet,4,D,20000427,1,200016,,,Sandrine Testud,R,,FRA,28.0574948665,11,1867,200048,,,Elena Likhovtseva,R,,RUS,24.6269678303,16,1463,6-1 6-4,3,RR
2000-D007,Fed Cup WG RRC: RUS vs FRA,Carpet,4,D,20000427,2,200112,,,Julie Halard Decugis,R,,FRA,29.620807666,9,1986,200113,,,Anna Kournikova,R,173,RUS,18.8802190281,14,1581,6-2 2-6 6-1,3,RR
2000-D008,Fed Cup WG RRC: RUS vs BEL,Carpet,4,D,20000430,1,200048,,,Elena Likhovtseva,R,,RUS,24.6461327858,16,1463,200076,,,Laurence Courtois,R,,BEL,24.2847364819,104,292,6-4 6-4,3,RR
