ranking_date,ranking,player_id,ranking_points,tours
20120130,1,201458,8585,18
20120130,2,201520,7690,22
20120130,3,201345,7560,16
20120130,4,201496,7085,24
20120130,5,201325,5430,23
20120130,6,201474,5330,23
20120130,7,201294,4770,25
20120130,8,201329,4695,13
20120130,9,201419,4450,18
20120130,10,201492,4000,13
20120130,11,201212,3640,23
20120130,12,200033,3580,15
20120130,13,201347,3295,27
20120130,14,201513,3143,21
20120130,15,201499,2735,23
20120130,16,201495,2635,27
20120130,17,201397,2580,25
20120130,18,201421,2535,18
20120130,19,201320,2526,13
20120130,20,201290,2450,24
20120130,21,201504,2345,26
20120130,22,201355,2295,16
20120130,23,201311,2210,28
20120130,24,201286,2105,25
20120130,25,201466,2049,14
20120130,26,201373,1990,22
20120130,27,201493,1965,20
20120130,28,201425,1965,24
20120130,29,201518,1955,26
20120130,30,200079,1941,
20120130,31,201508,1748,18
20120130,32,201512,1725,25
20120130,33,200069,1705,23
20120130,34,201506,1685,24
20120130,35,201386,1685,24
20120130,36,201555,1490,20
20120130,37,201424,1470,23
20120130,38,201539,1396,22
20120130,39,201287,1377,21
20120130,40,201457,1365,20
20120130,41,201584,1365,22
20120130,42,201505,1334,19
20120130,43,201621,1330,26
20120130,44,201541,1300,26
20120130,45,201593,1282,25
20120130,46,201448,1258,21
20120130,47,201556,1241,19
20120130,48,201481,1207,26
20120130,49,201331,1198,18
20120130,50,201450,1191,23
20120130,51,201344,1130,25
20120130,52,201455,1127,20
20120130,53,201366,1105,27
20120130,54,201514,1091,28
20120130,55,201521,1078,28
20120130,56,201523,1051,22
20120130,57,201304,1025,14
20120130,58,201596,1006,25
20120130,59,201447,1000,20
20120130,60,201594,997,24
20120130,61,201567,994,11
20120130,62,201426,986,27
20120130,63,201472,979,22
20120130,64,201503,975,25
20120130,65,201412,964,18
20120130,66,201549,963,19
20120130,67,200120,963,6
20120130,68,201318,937,17
20120130,69,201363,924,
20120130,70,201517,896,22
20120130,71,201462,890,24
20120130,72,201440,886,17
20120130,73,201428,867,21
20120130,74,201387,865,25
20120130,75,201606,853,11
20120130,76,201086,852,21
20120130,77,201562,837,25
20120130,78,200617,825,28
20120130,79,201414,807,9
20120130,80,201588,804,27
20120130,81,201305,793,33
20120130,82,201452,767,24
20120130,83,201604,760,28
20120130,84,201486,759,20
20120130,85,201524,755,30
20120130,86,201585,745,21
20120130,87,201477,728,29
20120130,88,201303,727,28
20120130,89,201435,724,17
20120130,90,201371,715,26
20120130,91,200773,715,26
20120130,92,201690,706,31
20120130,93,201551,700,27
20120130,94,200009,692,16
20120130,95,201622,683,20
20120130,96,201537,676,23
20120130,97,201501,669,23
20120130,98,201370,655,26
20120130,99,200043,639,19
20120130,100,201485,631,28
20120130,902,206262,15,5
20120130,902,206030,15,6
20120130,902,210492,15,10
20120130,905,210331,15,0
20120130,905,204322,15,9
20120130,907,210870,15,10
20120130,907,202696,15,10
20120130,907,206013,15,
20120130,907,206029,15,6
20120130,911,206166,15,12
20120130,912,203470,15,6
20120130,912,203433,15,11
20120130,912,205270,15,8
20120130,915,203504,14,8
20120130,916,202553,14,6
20120130,917,201695,14,
20120130,918,210702,14,3
20120130,919,206283,14,0
20120130,919,206109,14,
20120130,921,205873,14,3
20120130,921,203443,14,4
20120130,923,206268,14,7
20120130,924,202889,14,
20120130,925,206270,14,9
20120130,926,202336,14,2
20120130,926,206302,14,9
20120130,926,204424,14,2
20120130,929,203339,14,
20120130,929,202613,14,
20120130,931,204231,14,
20120130,931,205824,14,9
20120130,931,206044,14,6
20120130,934,206131,14,2
20120130,935,203552,13,15
20120130,936,201653,13,6
20120130,937,204390,13,9
20120130,938,204428,13,5
20120130,938,206305,13,11
20120130,940,205925,13,14
20120130,940,202619,13,
20120130,942,205170,13,5
20120130,942,202887,13,
20120130,944,204421,13,2
20120130,945,206198,13,
20120130,946,203422,13,1
20120130,947,202677,13,5
20120130,948,206352,13,4
20120130,948,206345,13,10
20120130,948,210787,13,3
20120130,948,205778,13,4
20120130,948,210191,13,3
20120130,948,209869,13,9
20120130,948,204220,13,4
20120130,948,210614,13,
20120130,956,202524,13,6
20120130,956,205983,13,10
20120130,958,206094,13,
20120130,959,201284,12,
20120130,960,204255,12,7
20120130,961,202556,12,
20120130,961,211524,12,3
20120130,961,201488,12,
20120130,964,205941,12,10
20120130,964,206164,12,6
20120130,964,204323,12,
20120130,967,202496,12,14
20120130,968,206163,12,0
20120130,968,205930,12,1
20120130,968,204299,12,2
20120130,971,203317,12,9
20120130,971,206349,12,9
20120130,971,202375,12,
20120130,971,210448,12,0
20120130,971,203480,12,10
20120130,976,206433,12,10
20120130,977,202349,12,2
20120130,977,204267,12,8
20120130,977,210926,12,12
20120130,977,206190,12,1
20120130,977,203272,12,1
20120130,977,202623,12,1
20120130,983,206175,11,7
20120130,983,204353,11,11
20120130,985,210325,11,2
20120130,986,206074,11,1
20120130,986,211290,11,1
20120130,986,205846,11,2
20120130,989,203434,11,
20120130,989,201701,11,17
20120130,989,206410,11,5
20120130,989,205826,11,0
20120130,989,206333,11,11
20120130,989,206422,11,13
20120130,995,201522,10,7
20120130,996,204400,10,2
20120130,996,204349,10,
20120130,998,202270,10,1
20120130,998,201687,10,2
20120130,998,203531,10,4
20120130,1001,203564,10,9
