ranking_date,ranking,player_id,ranking_points,tours
19930101,1,200652,283,
19930101,2,200414,252,
19930101,3,200572,192,
19930101,4,200017,177,
19930101,5,200293,171,
19930101,6,200597,120,
19930101,7,200077,98,
19930101,8,200049,96,
19930101,9,200401,81,
19930101,10,200539,78,
19930101,11,200081,66,
19930101,12,200377,66,
19930101,13,200096,64,
19930101,14,200097,59,
19930101,15,200428,58,
19930101,16,200455,57,
19930101,17,200064,55,
19930101,18,200404,54,
19930101,19,200041,54,
19930101,20,200086,53,
19930101,21,200617,49,28
19930101,22,200601,46,
19930101,23,200116,42,
19930101,24,200644,41,
19930101,25,200482,40,
19930101,26,200037,39,
19930101,27,200112,39,
19930101,28,200530,36,
19930101,29,200094,35,
19930101,30,200360,34,
19930101,31,200497,34,
19930101,32,200417,33,
19930101,33,200554,33,0
19930101,34,200725,32,
19930101,35,200651,32,
19930101,36,200595,32,
19930101,37,200632,30,
19930101,38,200105,29,
19930101,39,200626,28,
19930101,40,200506,26,
19930101,41,200612,26,
19930101,42,200421,26,
19930101,43,200548,25,
19930101,44,200485,25,
19930101,45,200630,24,
19930101,46,200357,24,
19930101,47,200469,24,
19930101,48,200653,24,0
19930101,49,200095,24,
19930101,50,200723,23,
19930101,51,200669,22,
19930101,52,200026,22,
19930101,53,200021,21,
19930101,54,200684,21,
19930101,55,200422,20,
19930101,56,200416,19,
19930101,57,200676,19,
19930101,58,200450,19,
19930101,59,200392,19,
19930101,60,200712,18,0
19930101,61,200570,18,
19930101,62,200705,17,
19930101,63,200453,17,
19930101,64,200586,17,
19930101,65,200501,17,
19930101,66,200006,17,
19930101,67,200663,16,
19930101,68,200602,16,
19930101,69,200660,16,
19930101,70,200442,16,
19930101,71,200649,16,
19930101,72,200514,16,
19930101,73,200647,15,
19930101,74,200664,14,
19930101,75,200020,14,0
19930101,76,200624,14,
19930101,77,200579,14,
19930101,78,200354,14,
19930101,79,200645,14,
19930101,80,200587,14,
19930101,81,200439,14,
19930101,82,201044,13,
19930101,83,200674,13,
19930101,84,200039,13,
19930101,85,200474,13,
19930101,86,200671,13,
19930101,87,200675,13,
19930101,88,200599,13,
19930101,89,200678,13,
19930101,90,200667,13,
19930101,91,200638,12,
19930101,92,200578,12,
19930101,93,200715,12,
19930101,94,200680,12,
19930101,95,200589,12,
19930101,96,200682,12,
19930101,97,200685,12,
19930101,98,200480,12,
19930101,99,200080,12,
19930101,100,200679,12,
19930101,101,200681,12,
19930101,102,201054,11,
19930101,103,200623,11,
19930101,104,200560,11,
19930101,105,200395,11,
19930101,106,200016,11,
19930101,107,200640,11,
19930101,108,200691,11,
19930101,109,200481,11,
19930101,110,200689,10,
19930101,111,200419,10,
19930101,112,200686,10,
19930101,113,200473,10,
19930101,114,200687,10,
19930101,115,200522,10,
19930101,116,200566,10,
19930101,117,200668,10,
19930101,118,200606,10,
19930101,119,200658,10,
19930101,120,200690,10,
19930101,121,200567,10,
19930101,122,200659,9,
19930101,123,200573,9,
19930101,124,200655,9,
19930101,125,200584,9,
19930101,126,200641,9,
19930101,127,200646,9,
19930101,128,200472,9,
19930101,129,200058,9,
19930101,130,200089,9,
19930101,131,200019,9,
19930101,132,200634,9,
19930101,133,200665,9,
19930101,134,200569,8,
19930101,135,200547,8,
19930101,136,200621,8,
19930101,137,200118,8,
19930101,138,200615,8,
19930101,139,200059,8,
19930101,140,200688,8,
19930101,141,200683,7,
19930101,142,200013,7,
19930101,143,200557,7,
19930101,144,200484,7,
19930101,145,200648,7,
19930101,146,200657,7,
19930101,147,200703,7,
19930101,148,200622,7,
19930101,149,200495,7,
19930101,150,201049,7,
19930101,151,201822,7,
19930101,152,201193,7,
19930101,153,200695,7,
19930101,154,201059,7,
19930101,155,201057,7,
19930101,156,201021,7,
19930101,157,200510,7,
19930101,158,200498,7,
19930101,159,200629,7,
19930101,160,200491,7,
19930101,161,200128,6,
19930101,162,200662,6,
19930101,163,200672,6,
19930101,164,200627,6,
19930101,165,200726,6,
19930101,166,200444,6,
19930101,167,200051,6,
19930101,168,200082,6,
19930101,169,200716,6,
19930101,170,200441,6,
19930101,171,200574,6,
19930101,172,200700,6,
19930101,173,200443,6,
19930101,174,200692,6,
19930101,175,200057,6,
19930101,176,200709,6,
19930101,177,200559,6,
19930101,178,200693,6,
19930101,179,200542,6,
19930101,180,200607,6,
19930101,181,200127,5,
19930101,182,201177,5,
19930101,183,200576,5,
19930101,184,200085,5,
19930101,185,200053,5,
19930101,186,200670,5,
19930101,187,201194,5,
19930101,188,200028,5,
19930101,189,200624,5,
19930101,190,201273,5,
19930101,191,200519,5,
19930101,192,213066,5,
19930101,193,200565,5,
19930101,194,201723,5,
19930101,195,200721,5,
19930101,196,201274,5,
19930101,197,201072,5,
19930101,198,200476,5,
19930101,199,200535,5,
19930101,200,201819,5,
19930101,201,200066,5,
19930101,202,200084,5,
19930101,203,200036,5,0
19930101,204,201047,5,
19930101,205,202021,5,
19930101,206,201853,4,
19930101,207,200736,4,
19930101,208,200610,4,
19930101,209,200604,4,
19930101,209,200362,4,
19930101,211,202979,4,
19930101,212,200605,4,
19930101,213,200415,4,
19930101,214,202016,4,
19930101,215,201834,4,
19930101,216,200582,4,
19930101,217,200620,4,
19930101,218,200656,4,
19930101,219,200654,4,
19930101,220,200005,4,
19930101,221,201056,4,
19930101,222,200611,4,
19930101,223,200004,4,
19930101,224,200107,4,0
19930101,225,200625,4,
19930101,226,201053,4,
19930101,227,201800,4,
19930101,228,201191,4,
19930101,229,202156,4,
19930101,230,201749,4,
19930101,231,200042,4,
19930101,232,200639,4,
19930101,233,202187,4,
19930101,234,200666,4,
19930101,235,200696,3,
19930101,236,200040,3,
19930101,237,201992,3,
19930101,238,201752,3,
19930101,239,200563,3,
19930101,240,201729,3,
19930101,241,200425,3,
19930101,242,201048,3,
19930101,243,200581,3,
19930101,244,201061,3,
19930101,245,201844,3,
19930101,246,200708,3,
19930101,247,201820,3,
19930101,248,201066,3,
19930101,249,200608,3,
19930101,250,200724,3,
19930101,251,200407,3,
19930101,252,202075,3,
19930101,253,202064,3,
19930101,254,201051,3,
19930101,255,201288,3,
19930101,256,201715,3,
19930101,257,201060,3,
19930101,258,200698,3,
19930101,259,202171,3,
19930101,260,201949,3,
19930101,261,200704,3,
19930101,262,200677,3,
19930101,263,201725,3,
19930101,264,200636,3,
19930101,265,201966,3,
19930101,266,200287,3,
19930101,267,202076,3,
19930101,268,201727,3,
19930101,269,201899,3,
19930101,270,201726,2,
19930101,271,201745,2,
19930101,272,200464,2,
19930101,273,202172,2,
19930101,274,213031,2,
19930101,275,201747,2,
19930101,276,201845,2,
19930101,277,200543,2,
19930101,278,200390,2,
19930101,279,202233,2,
19930101,280,200643,2,
19930101,281,201952,2,
19930101,282,200413,2,
19930101,283,200650,2,
19930101,284,201954,2,
19930101,285,200448,2,
19930101,286,200076,2,
19930101,287,200745,2,
19930101,288,201269,2,
19930101,289,201629,2,
19930101,290,200032,2,
19930101,291,202120,2,
19930101,291,200577,2,
19930101,293,202157,2,
19930101,294,204752,2,
19930101,295,204505,2,
19930101,296,202024,2,
19930101,296,200701,2,
19930101,298,200075,2,
19930101,299,200711,2,
19930101,300,203643,2,
19930101,301,201760,2,
19930101,302,201058,2,
19930101,303,204447,2,
19930101,304,201957,2,
19930101,305,201846,2,
19930101,306,200710,2,
19930101,307,202068,2,
19930101,308,200540,2,
19930101,309,213187,2,
19930101,310,200631,2,
19930101,311,201842,2,
19930101,312,200553,2,
19930101,313,201630,2,
19930101,314,202040,2,
19930101,315,200702,2,
19930101,316,201722,2,
19930101,317,200616,2,
19930101,318,200959,2,
19930101,319,200048,2,
19930101,320,201748,2,
